item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem
say_jon,jon,say,158,high_prior,Jon lives 2 blocks away from work,block2,0.06999999999999995,0.72,0.11,19: Jon walks to work,Jon walks to work
say_jon,jon,say,164,low_prior,Jon lives 10 miles away from work,block2,0.29000000000000004,0.07,0.58,19: Jon walks to work,Jon walks to work
say_jon,jon,say,397,low_prior,Jon lives 10 miles away from work,block2,0.36,0.1,0,19: Jon walks to work,Jon walks to work
say_jon,jon,say,426,low_prior,Jon lives 10 miles away from work,block2,0.81,0.03,0,19: Jon walks to work,Jon walks to work
say_jon,jon,say,448,low_prior,Jon lives 10 miles away from work,block2,0,0.13,0,19: Jon walks to work,Jon walks to work
say_jon,jon,say,485,low_prior,Jon lives 10 miles away from work,block2,0.87,0.13,0.08,19: Jon walks to work,Jon walks to work
say_jon,jon,say,503,low_prior,Jon lives 10 miles away from work,block2,0.51,0.29,0.52,19: Jon walks to work,Jon walks to work
say_jon,jon,say,557,high_prior,Jon lives 2 blocks away from work,block2,0.74,1,0.99,19: Jon walks to work,Jon walks to work
say_jon,jon,say,575,high_prior,Jon lives 2 blocks away from work,block2,0.09999999999999998,0.81,0.26,19: Jon walks to work,Jon walks to work
say_jon,jon,say,577,high_prior,Jon lives 2 blocks away from work,block2,0.030000000000000027,0.98,0.75,19: Jon walks to work,Jon walks to work
say_jon,jon,say,596,low_prior,Jon lives 10 miles away from work,block2,0.12,0.17,0.25,19: Jon walks to work,Jon walks to work
see_jon,jon,see,30,high_prior,Jon lives 2 blocks away from work,block2,0.10999999999999999,0.73,0.03,19: Jon walks to work,Jon walks to work
see_jon,jon,see,129,high_prior,Jon lives 2 blocks away from work,block2,1,0.6,1,19: Jon walks to work,Jon walks to work
see_jon,jon,see,187,low_prior,Jon lives 10 miles away from work,block2,0.88,0.05,0.91,19: Jon walks to work,Jon walks to work
see_jon,jon,see,228,high_prior,Jon lives 2 blocks away from work,block2,0.9299999999999999,0.72,0.93,19: Jon walks to work,Jon walks to work
see_jon,jon,see,266,high_prior,Jon lives 2 blocks away from work,block2,0.10999999999999999,0.69,0.58,19: Jon walks to work,Jon walks to work
see_jon,jon,see,267,high_prior,Jon lives 2 blocks away from work,block2,1,0.86,1,19: Jon walks to work,Jon walks to work
see_jon,jon,see,286,low_prior,Jon lives 10 miles away from work,block2,0.29000000000000004,0.11,0.83,19: Jon walks to work,Jon walks to work
see_jon,jon,see,351,low_prior,Jon lives 10 miles away from work,block2,1,0,1,19: Jon walks to work,Jon walks to work
see_jon,jon,see,408,high_prior,Jon lives 2 blocks away from work,block2,0.18000000000000005,0.85,1,19: Jon walks to work,Jon walks to work
see_jon,jon,see,535,high_prior,Jon lives 2 blocks away from work,block2,0.91,0.86,0.99,19: Jon walks to work,Jon walks to work
see_jon,jon,see,570,high_prior,Jon lives 2 blocks away from work,block2,0.65,0.67,0.67,19: Jon walks to work,Jon walks to work
suggest_jon,jon,suggest,14,low_prior,Jon lives 10 miles away from work,block2,0.85,0.01,0.09,19: Jon walks to work,Jon walks to work
suggest_jon,jon,suggest,35,high_prior,Jon lives 2 blocks away from work,block2,0.99,0.72,0.01,19: Jon walks to work,Jon walks to work
suggest_jon,jon,suggest,146,low_prior,Jon lives 10 miles away from work,block2,0.040000000000000036,0.05,0.03,19: Jon walks to work,Jon walks to work
suggest_jon,jon,suggest,204,low_prior,Jon lives 10 miles away from work,block2,0.65,0.1,0.11,19: Jon walks to work,Jon walks to work
suggest_jon,jon,suggest,293,low_prior,Jon lives 10 miles away from work,block2,0.86,0.17,0.11,19: Jon walks to work,Jon walks to work
suggest_jon,jon,suggest,316,high_prior,Jon lives 2 blocks away from work,block2,0.32999999999999996,0.92,0.52,19: Jon walks to work,Jon walks to work
suggest_jon,jon,suggest,393,low_prior,Jon lives 10 miles away from work,block2,0.89,0.2,0.17,19: Jon walks to work,Jon walks to work
suggest_jon,jon,suggest,468,low_prior,Jon lives 10 miles away from work,block2,0.36,0.05,0.43,19: Jon walks to work,Jon walks to work
suggest_jon,jon,suggest,486,low_prior,Jon lives 10 miles away from work,block2,0.32999999999999996,0.24,0.07,19: Jon walks to work,Jon walks to work
think_jon,jon,think,6,low_prior,Jon lives 10 miles away from work,block2,1,0.37,0.38,19: Jon walks to work,Jon walks to work
think_jon,jon,think,26,low_prior,Jon lives 10 miles away from work,block2,0.81,0.07,0.08,19: Jon walks to work,Jon walks to work
think_jon,jon,think,63,high_prior,Jon lives 2 blocks away from work,block2,1,0.91,0.05,19: Jon walks to work,Jon walks to work
think_jon,jon,think,79,high_prior,Jon lives 2 blocks away from work,block2,0.9,0.6,0,19: Jon walks to work,Jon walks to work
think_jon,jon,think,116,high_prior,Jon lives 2 blocks away from work,block2,0.13,0.8,0.69,19: Jon walks to work,Jon walks to work
think_jon,jon,think,134,high_prior,Jon lives 2 blocks away from work,block2,0,0.79,0.03,19: Jon walks to work,Jon walks to work
think_jon,jon,think,197,low_prior,Jon lives 10 miles away from work,block2,1,0.21,0,19: Jon walks to work,Jon walks to work
think_jon,jon,think,208,high_prior,Jon lives 2 blocks away from work,block2,0.79,0.74,1,19: Jon walks to work,Jon walks to work
think_jon,jon,think,220,high_prior,Jon lives 2 blocks away from work,block2,0.020000000000000018,0.53,0.18,19: Jon walks to work,Jon walks to work
think_jon,jon,think,230,low_prior,Jon lives 10 miles away from work,block2,0.050000000000000044,0.94,0.96,19: Jon walks to work,Jon walks to work
think_jon,jon,think,242,high_prior,Jon lives 2 blocks away from work,block2,1,0.89,0.49,19: Jon walks to work,Jon walks to work
think_jon,jon,think,246,high_prior,Jon lives 2 blocks away from work,block2,0.27,0.93,0.39,19: Jon walks to work,Jon walks to work
think_jon,jon,think,304,low_prior,Jon lives 10 miles away from work,block2,0.040000000000000036,0.01,0.01,19: Jon walks to work,Jon walks to work
think_jon,jon,think,335,high_prior,Jon lives 2 blocks away from work,block2,0.94,0.7,0.17,19: Jon walks to work,Jon walks to work
think_jon,jon,think,355,low_prior,Jon lives 10 miles away from work,block2,0.88,0,0.19,19: Jon walks to work,Jon walks to work
think_jon,jon,think,386,high_prior,Jon lives 2 blocks away from work,block2,0.31000000000000005,0.77,0.58,19: Jon walks to work,Jon walks to work
think_jon,jon,think,394,low_prior,Jon lives 10 miles away from work,block2,0.81,0.12,0.22,19: Jon walks to work,Jon walks to work
think_jon,jon,think,469,high_prior,Jon lives 2 blocks away from work,block2,0.81,0.75,0.27,19: Jon walks to work,Jon walks to work
think_jon,jon,think,470,low_prior,Jon lives 10 miles away from work,block2,1,0.04,0.22,19: Jon walks to work,Jon walks to work
think_jon,jon,think,524,low_prior,Jon lives 10 miles away from work,block2,0.21999999999999997,0.68,0.78,19: Jon walks to work,Jon walks to work
acknowledge_josh,josh,acknowledge,23,high_prior,Josh is a 5-year old boy,block2,0.98,0.49,0.99,16: Josh learned to ride a bike yesterday,Josh learned to ride a bike yesterday
acknowledge_josh,josh,acknowledge,26,low_prior,Josh is a 75-year old man,block2,0.030000000000000027,0.47,0.06,16: Josh learned to ride a bike yesterday,Josh learned to ride a bike yesterday
acknowledge_josh,josh,acknowledge,79,high_prior,Josh is a 5-year old boy,block2,0.81,0.51,0.91,16: Josh learned to ride a bike yesterday,Josh learned to ride a bike yesterday
acknowledge_josh,josh,acknowledge,132,high_prior,Josh is a 5-year old boy,block2,0.8,0.7,0.9,16: Josh learned to ride a bike yesterday,Josh learned to ride a bike yesterday
acknowledge_josh,josh,acknowledge,153,low_prior,Josh is a 75-year old man,block2,1,0.31,0,16: Josh learned to ride a bike yesterday,Josh learned to ride a bike yesterday
acknowledge_josh,josh,acknowledge,156,high_prior,Josh is a 5-year old boy,block2,0.26,0.38,0.59,16: Josh learned to ride a bike yesterday,Josh learned to ride a bike yesterday
acknowledge_josh,josh,acknowledge,208,low_prior,Josh is a 75-year old man,block2,0,0.18,0.7,16: Josh learned to ride a bike yesterday,Josh learned to ride a bike yesterday
acknowledge_josh,josh,acknowledge,238,high_prior,Josh is a 5-year old boy,block2,1,0.5,0.67,16: Josh learned to ride a bike yesterday,Josh learned to ride a bike yesterday
