short_trigger,contentFact,Mean_prior,YMin_prior,YMax_prior,Mean_proj,YMin_proj,YMax_proj,Mean_ai,YMin_ai,YMax_ai
acknowledge,Isabella ate a steak on Sunday-factL,0.07818181818181819,0.03272727272727273,0.14911363636363634,0.6790909090909091,0.49813636363636365,0.8554545454545455,0.6418181818181818,0.46725,0.7973636363636363
acknowledge,Jackson ran 10 miles-factH,0.8283333333333334,0.7433333333333334,0.9133333333333333,0.7416666666666667,0.4733333333333333,0.9150416666666666,0.7583333333333333,0.545,0.9167499999999998
acknowledge,Jackson ran 10 miles-factL,0.136875,0.065,0.22190625,0.53625,0.369375,0.706265625,0.578125,0.386859375,0.747515625
acknowledge,Jayden rented a car-factH,0.5972727272727273,0.4181590909090909,0.7682045454545454,0.6990909090909091,0.52175,0.8490909090909091,0.49,0.2990681818181819,0.7145681818181818
acknowledge,Jayden rented a car-factL,0.03833333333333334,0.008333333333333335,0.07418749999999998,0.5133333333333333,0.28575,0.7425,0.7333333333333334,0.541625,0.8992083333333334
acknowledge,Jon walks to work-factH,0.915,0.82,0.9800833333333332,0.9166666666666666,0.7716666666666667,0.995,0.8483333333333333,0.6616666666666666,0.9866666666666667
acknowledge,Jon walks to work-factL,0.14,0.083125,0.20065624999999995,0.43875000000000003,0.260609375,0.61628125,0.55,0.36428125,0.720015625
acknowledge,Josh learned to ride a bike yesterday-factH,0.56466666666666665,0.5153166666666666,0.6220166666666667,0.8566666666666667,0.7673333333333333,0.9380333333333333,0.64,0.45863333333333334,0.8066666666666666
acknowledge,Josh learned to ride a bike yesterday-factL,0.26181818181818184,0.1690681818181818,0.35727272727272724,0.3427272727272727,0.1445,0.5446136363636362,0.61,0.40261363636363634,0.8054545454545454
acknowledge,Josie went on vacation to France-factH,0.7305882352941176,0.611764705882353,0.8300294117647058,0.6623529411764706,0.5205735294117647,0.7935588235294119,0.5870588235294117,0.38760294117647054,0.7717794117647059
acknowledge,Josie went on vacation to France-factL,0.09874999999999999,0.023750000000000007,0.23624999999999996,0.3525,0.17250000000000001,0.5750937499999998,0.56625,0.38990625000000007,0.7637499999999999
acknowledge,Julian dances salsa-factH,0.66,0.5807708333333332,0.7466666666666667,0.6158333333333333,0.4241666666666667,0.7908333333333333,0.65,0.474125,0.8141666666666667
acknowledge,Julian dances salsa-factL,0.35250000000000004,0.27121874999999995,0.41500000000000004,0.52875,0.37431250000000005,0.6943906249999999,0.6275,0.5143437500000001,0.7575
acknowledge,Mary is pregnant-factH,0.938,0.892,0.976025,0.696,0.48297500000000004,0.8691249999999999,0.525,0.26395,0.7820250000000001
acknowledge,Mary is pregnant-factL,0.15714285714285714,0.07214285714285715,0.2785892857142857,0.5507142857142857,0.3685357142857143,0.7415357142857142,0.5164285714285715,0.3363035714285714,0.697875
acknowledge,Mia drank 2 cocktails last night-factH,0.5258823529411765,0.4493970588235294,0.6047205882352941,0.7182352941176471,0.6052647058823529,0.8288235294117647,0.7517647058823529,0.6082058823529413,0.8817941176470588
