item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact
confess_charley,charley,confess,363,high_prior,Charley lives in Mexico,block1,0.43999999999999995,0.67,0.35,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confess_charley,charley,confess,400,low_prior,Charley lives in Korea,block1,0.06999999999999995,0.07,0.06,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confess_charley,charley,confess,484,high_prior,Charley lives in Mexico,block1,0.87,0.84,0.71,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confess_charley,charley,confess,485,low_prior,Charley lives in Korea,block2,0.72,0.09,0.85,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confess_charley,charley,confess,552,low_prior,Charley lives in Korea,block1,0.040000000000000036,0.17,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confess_charley,charley,confess,584,low_prior,Charley lives in Korea,block2,0.35,0.31,0.64,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confess_charley,charley,confess,585,high_prior,Charley lives in Mexico,block1,0.97,0.93,0.67,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confess_charley,charley,confess,592,low_prior,Charley lives in Korea,block1,0.97,0.19,0.01,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confirm_charley,charley,confirm,1,low_prior,Charley lives in Korea,block1,0.24,0.05,0.29,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confirm_charley,charley,confirm,4,high_prior,Charley lives in Mexico,block1,0.5,0.81,0.48,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confirm_charley,charley,confirm,16,high_prior,Charley lives in Mexico,block1,0.13,0.83,0.01,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confirm_charley,charley,confirm,40,low_prior,Charley lives in Korea,block1,0.29000000000000004,0.08,0.08,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confirm_charley,charley,confirm,90,high_prior,Charley lives in Mexico,block1,0.64,0.91,0.46,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confirm_charley,charley,confirm,116,low_prior,Charley lives in Korea,block2,0.44999999999999996,0.1,0.43,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confirm_charley,charley,confirm,134,high_prior,Charley lives in Mexico,block2,0.010000000000000009,0.91,0.49,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confirm_charley,charley,confirm,150,low_prior,Charley lives in Korea,block1,1,0,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confirm_charley,charley,confirm,164,high_prior,Charley lives in Mexico,block2,0.08999999999999997,0.88,0.91,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confirm_charley,charley,confirm,181,low_prior,Charley lives in Korea,block1,0.48,0.24,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confirm_charley,charley,confirm,230,high_prior,Charley lives in Mexico,block2,0.97,0.74,0.97,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confirm_charley,charley,confirm,232,high_prior,Charley lives in Mexico,block1,0.040000000000000036,0.78,0.95,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confirm_charley,charley,confirm,234,high_prior,Charley lives in Mexico,block2,0.27,0.77,0.39,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confirm_charley,charley,confirm,235,high_prior,Charley lives in Mexico,block2,0.92,0.78,0.23,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confirm_charley,charley,confirm,271,high_prior,Charley lives in Mexico,block1,0,0.94,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confirm_charley,charley,confirm,280,low_prior,Charley lives in Korea,block1,0.31000000000000005,0.26,0.15,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confirm_charley,charley,confirm,316,low_prior,Charley lives in Korea,block2,0.61,0.27,0.57,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confirm_charley,charley,confirm,325,high_prior,Charley lives in Mexico,block1,0.040000000000000036,0.95,0.17,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confirm_charley,charley,confirm,376,low_prior,Charley lives in Korea,block1,0.91,0.15,0.48,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confirm_charley,charley,confirm,384,low_prior,Charley lives in Korea,block1,0.20999999999999996,0.27,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confirm_charley,charley,confirm,464,high_prior,Charley lives in Mexico,block1,1,0.83,0.82,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confirm_charley,charley,confirm,492,low_prior,Charley lives in Korea,block1,0.97,0.22,0.16,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confirm_charley,charley,confirm,511,low_prior,Charley lives in Korea,block1,0.22999999999999998,0.36,0.07,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confirm_charley,charley,confirm,533,high_prior,Charley lives in Mexico,block2,0.5700000000000001,0.93,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
confirm_charley,charley,confirm,543,low_prior,Charley lives in Korea,block1,0.10999999999999999,0.39,0.03,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
confirm_charley,charley,confirm,571,high_prior,Charley lives in Mexico,block2,0.96,0.97,0.05,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,53,low_prior,Charley lives in Korea,block2,0.54,0.38,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
demonstrate_charley,charley,demonstrate,99,high_prior,Charley lives in Mexico,block1,0.5,0.88,0.73,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,106,high_prior,Charley lives in Mexico,block1,0.92,0.97,0.53,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,146,low_prior,Charley lives in Korea,block2,0.38,0.13,0.7,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
demonstrate_charley,charley,demonstrate,178,low_prior,Charley lives in Korea,block1,0,0.38,0.25,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
demonstrate_charley,charley,demonstrate,200,low_prior,Charley lives in Korea,block1,0.010000000000000009,0.01,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
demonstrate_charley,charley,demonstrate,211,high_prior,Charley lives in Mexico,block1,1,0.95,0.36,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,217,low_prior,Charley lives in Korea,block1,0.20999999999999996,0.09,0.2,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
demonstrate_charley,charley,demonstrate,256,high_prior,Charley lives in Mexico,block2,0.99,0.98,0.99,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,262,high_prior,Charley lives in Mexico,block2,0.32999999999999996,0.84,0.25,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,263,high_prior,Charley lives in Mexico,block2,0.040000000000000036,0.97,0.06,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,318,high_prior,Charley lives in Mexico,block1,0.32999999999999996,0.93,0.13,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,339,high_prior,Charley lives in Mexico,block2,0.94,0.86,0.9,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,343,high_prior,Charley lives in Mexico,block1,0.9299999999999999,0.42,0.13,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,370,low_prior,Charley lives in Korea,block1,0.6799999999999999,0.12,0.24,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
demonstrate_charley,charley,demonstrate,378,high_prior,Charley lives in Mexico,block2,0.040000000000000036,0.88,0.82,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,383,high_prior,Charley lives in Mexico,block1,0.32999999999999996,0.98,0.39,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,417,high_prior,Charley lives in Mexico,block2,0.86,0.66,0.96,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,433,low_prior,Charley lives in Korea,block2,0.050000000000000044,0.15,0.39,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
demonstrate_charley,charley,demonstrate,469,high_prior,Charley lives in Mexico,block2,0.94,0.64,0.67,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,537,high_prior,Charley lives in Mexico,block1,0.99,0.92,0.98,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,544,high_prior,Charley lives in Mexico,block2,0,0.98,0.87,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
demonstrate_charley,charley,demonstrate,562,low_prior,Charley lives in Korea,block2,0,0.49,0.52,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
discover_charley,charley,discover,10,high_prior,Charley lives in Mexico,block2,0.86,0.63,0.69,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
discover_charley,charley,discover,57,low_prior,Charley lives in Korea,block1,0.86,0.07,0.61,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
discover_charley,charley,discover,95,low_prior,Charley lives in Korea,block2,0.99,0.19,0.99,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
discover_charley,charley,discover,96,low_prior,Charley lives in Korea,block1,0.77,0.35,0.52,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
discover_charley,charley,discover,144,high_prior,Charley lives in Mexico,block2,1,0.87,1,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
discover_charley,charley,discover,201,low_prior,Charley lives in Korea,block2,0.99,0.06,0.98,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
discover_charley,charley,discover,226,low_prior,Charley lives in Korea,block2,0.9299999999999999,0.48,0.85,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
discover_charley,charley,discover,228,high_prior,Charley lives in Mexico,block2,0.87,0.71,0.84,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
discover_charley,charley,discover,243,low_prior,Charley lives in Korea,block1,0.8,0.17,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
discover_charley,charley,discover,334,high_prior,Charley lives in Mexico,block1,0.6,0.78,0.25,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
discover_charley,charley,discover,397,high_prior,Charley lives in Mexico,block2,0.81,0.85,0.7,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
discover_charley,charley,discover,418,low_prior,Charley lives in Korea,block1,1,0.22,0.5,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
discover_charley,charley,discover,436,high_prior,Charley lives in Mexico,block2,0.71,0.95,0.65,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
discover_charley,charley,discover,458,high_prior,Charley lives in Mexico,block1,0.87,0.83,0.98,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
discover_charley,charley,discover,468,high_prior,Charley lives in Mexico,block2,0.98,0.97,0.87,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
discover_charley,charley,discover,483,low_prior,Charley lives in Korea,block1,0.96,0.33,0.97,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
discover_charley,charley,discover,507,low_prior,Charley lives in Korea,block2,0.72,0.21,0.68,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
discover_charley,charley,discover,518,high_prior,Charley lives in Mexico,block1,0.95,0.78,0.91,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
discover_charley,charley,discover,524,low_prior,Charley lives in Korea,block2,0.41000000000000003,0.72,0.52,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
discover_charley,charley,discover,534,high_prior,Charley lives in Mexico,block1,0.06999999999999995,0.96,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
discover_charley,charley,discover,579,high_prior,Charley lives in Mexico,block1,0.08999999999999997,0.91,0.03,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
discover_charley,charley,discover,591,low_prior,Charley lives in Korea,block2,0.97,0.14,0.05,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL
establish_charley,charley,establish,65,high_prior,Charley lives in Mexico,block2,0.28,0.76,0.04,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
establish_charley,charley,establish,71,high_prior,Charley lives in Mexico,block1,0.36,0.6,0.46,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH
