item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,Mean_prior,YMin_prior,YMax_prior
prove_grace,grace,prove,204,low_prior,Grace hates her sister,block1,0.19999999999999996,0.24,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
prove_grace,grace,prove,239,low_prior,Grace hates her sister,block1,1,0,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
prove_grace,grace,prove,353,high_prior,Grace loves her sister,block1,0.55,0.23,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
prove_grace,grace,prove,365,high_prior,Grace loves her sister,block1,0,0,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
prove_grace,grace,prove,423,low_prior,Grace hates her sister,block1,0.010000000000000009,0.02,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
prove_grace,grace,prove,484,low_prior,Grace hates her sister,block1,0.13,0.75,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
prove_grace,grace,prove,569,high_prior,Grace loves her sister,block1,0.38,0.58,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
reveal_grace,grace,reveal,73,high_prior,Grace loves her sister,block1,0.6799999999999999,0.64,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
reveal_grace,grace,reveal,94,low_prior,Grace hates her sister,block1,0.030000000000000027,0.04,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
reveal_grace,grace,reveal,116,low_prior,Grace hates her sister,block1,0.6,0.86,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
reveal_grace,grace,reveal,142,low_prior,Grace hates her sister,block1,0.010000000000000009,0,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
reveal_grace,grace,reveal,254,low_prior,Grace hates her sister,block1,0.37,0.07,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
reveal_grace,grace,reveal,302,low_prior,Grace hates her sister,block1,0.08999999999999997,0.77,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
reveal_grace,grace,reveal,472,high_prior,Grace loves her sister,block1,0,1,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
reveal_grace,grace,reveal,590,low_prior,Grace hates her sister,block1,0,1,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
say_grace,grace,say,71,high_prior,Grace loves her sister,block1,0.39,0.1,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
say_grace,grace,say,89,low_prior,Grace hates her sister,block1,0.27,0.13,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
say_grace,grace,say,102,high_prior,Grace loves her sister,block1,0,1,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
say_grace,grace,say,122,low_prior,Grace hates her sister,block1,0.95,0.02,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
say_grace,grace,say,214,low_prior,Grace hates her sister,block1,0.13,0,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
say_grace,grace,say,232,low_prior,Grace hates her sister,block1,0.040000000000000036,0.03,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
say_grace,grace,say,247,low_prior,Grace hates her sister,block1,0.10999999999999999,0.1,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
say_grace,grace,say,275,high_prior,Grace loves her sister,block1,0.010000000000000009,0.1,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
say_grace,grace,say,374,high_prior,Grace loves her sister,block1,0.030000000000000027,0.01,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
say_grace,grace,say,382,high_prior,Grace loves her sister,block1,0.010000000000000009,0.01,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
say_grace,grace,say,406,low_prior,Grace hates her sister,block1,0.010000000000000009,0.36,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
say_grace,grace,say,411,high_prior,Grace loves her sister,block1,1,0.01,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
say_grace,grace,say,449,high_prior,Grace loves her sister,block1,0.030000000000000027,0.97,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
say_grace,grace,say,463,low_prior,Grace hates her sister,block1,0,0.17,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
say_grace,grace,say,471,low_prior,Grace hates her sister,block1,0.41000000000000003,0.21,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
say_grace,grace,say,499,high_prior,Grace loves her sister,block1,0.09999999999999998,0.81,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
say_grace,grace,say,516,high_prior,Grace loves her sister,block1,0.77,0.71,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
say_grace,grace,say,560,high_prior,Grace loves her sister,block1,0.18000000000000005,0.04,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
see_grace,grace,see,12,low_prior,Grace hates her sister,block1,0.97,0.98,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
see_grace,grace,see,13,low_prior,Grace hates her sister,block1,0.10999999999999999,0.11,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
see_grace,grace,see,80,low_prior,Grace hates her sister,block1,1,1,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
see_grace,grace,see,82,low_prior,Grace hates her sister,block1,0.17000000000000004,0.03,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
see_grace,grace,see,162,high_prior,Grace loves her sister,block1,1,0.18,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
see_grace,grace,see,220,high_prior,Grace loves her sister,block1,0.91,0.4,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
see_grace,grace,see,242,low_prior,Grace hates her sister,block1,0.79,0.95,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
see_grace,grace,see,383,low_prior,Grace hates her sister,block1,0.65,0.49,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
see_grace,grace,see,414,low_prior,Grace hates her sister,block1,1,0.83,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
see_grace,grace,see,469,high_prior,Grace loves her sister,block1,1,1,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
see_grace,grace,see,545,high_prior,Grace loves her sister,block1,1,1,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
see_grace,grace,see,548,low_prior,Grace hates her sister,block1,0,1,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
see_grace,grace,see,554,high_prior,Grace loves her sister,block1,0.95,0.98,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
suggest_grace,grace,suggest,4,high_prior,Grace loves her sister,block1,0.050000000000000044,0,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
suggest_grace,grace,suggest,27,high_prior,Grace loves her sister,block1,0.99,0.09,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
suggest_grace,grace,suggest,176,high_prior,Grace loves her sister,block1,1,0,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
suggest_grace,grace,suggest,271,low_prior,Grace hates her sister,block1,0.54,0.05,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.22931873479318735,0.2096301703163017,0.24844403892944036
suggest_grace,grace,suggest,350,high_prior,Grace loves her sister,block1,1,0,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
suggest_grace,grace,suggest,373,high_prior,Grace loves her sister,block1,0.98,0.01,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.8010989010989011,0.7860186813186814,0.8147851648351648
